"day","year","month","date","time","address","district","accident_types","suspect_vehicle","victim_vehicle","lat","long"
"Saturday","2018","3","2","Morning","nipa nipa","manggala","TK","R4","R2","-5.1624042","119.5001015"
"Friday","2018","3","3","Evening","abdullah daeng sirua","panakkukang","TL","R2","R2","-5.1513443","119.4494392"
"Saturday","2018","3","1","Evening","sunu","tallo","OC","R2","NOV","-5.1247334","119.4296097"
"Thursday","2018","2","27","Morning","andi mappaodang","tamalate","OC","R4","NOV","-5.1732205","119.4158686"
"Tuesday","2018","3","5","Afternoon","metro tanjung bunga","tamalate","TL","R4","R4","-5.1661576","119.3917443"
"Monday","2018","3","5","Afternoon","datuk ditiro","tallo","TL","R2","R4","-5.1272385","119.431099"
"Monday","2018","3","1","Morning","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Thursday","2018","3","5","Night","insinyur sutami","biringkanaya","TL","R4","NOV","-5.0762253","119.515201"
"Monday","2018","2","26","Morning","jenderal sudirman","ujung pandang","TK","R2","R2","-5.1345222","119.4137962"
"Monday","2018","3","5","Morning","adyaksa","panakkukang","TL","R4","R2","-5.1572501","119.4479499"
"Monday","2018","1","17","Evening","bakung","biringkanaya","OC","R2","NOV","-5.0875939","119.5334226"
"Wednesday","2018","2","27","Afternoon","janggo paropo","panakkukang","TK","R2","R2","-5.1492387","119.4589298"
"Tuesday","2018","3","5","Night","sungai saddang","makassar","T","R2","NOV","-5.1468435","119.4250654"
"Monday","2018","3","7","Morning","urip sumuharjo","panakkukang","TK","R2","R4","-5.1348243","119.4316818"
"Wednesday","2018","3","8","Evening","kaswari","mariso","TL","R4","R4","-5.1521162","119.4147322"
"Thursday","2018","3","9","Morning","daeng tata raya iii","tamalate","T","R2","NOV","-5.1850019","119.423432"
"Friday","2018","3","9","Morning","urip sumuharjo","panakkukang","TM","R2","NOV","-5.1348243","119.4316818"
"Friday","2018","3","10","Evening","thamrin","ujung pandang","TK","B1","R4","-5.1365726","119.4091304"
"Saturday","2018","3","10","Afternoon","satelit i","biringkanaya","TK","R2","R2","-5.1290339","119.510128"
"Saturday","2018","3","10","Morning","pettarani","panakkukang","TL","R4","R2","-5.1487126","119.4380057"
"Saturday","2018","3","11","Afternoon","jipang raya","rappocini","TK","R4","R2","-5.1778861","119.4504384"
"Sunday","2018","3","4","Afternoon","letjen hertasning","rappocini","OC","R2","NOV","-5.1630661","119.4444202"
"Sunday","2018","3","10","Evening","katimbang","biringkanaya","T","R2","NOV","-5.1389419","119.519489"
"Saturday","2018","3","11","Evening","perintis kemerdekaan","biringkanaya","TK","R4","R4","-5.117784","119.5110136"
"Sunday","2018","3","11","Evening","veteran utara","makassar","TM","R2","NOV","-5.1392193","119.4233132"
"Sunday","2018","3","13","Night","puri raya","manggala","TK","R2","R4","-5.169771","119.4641834"
"Tuesday","2018","3","9","Night","sungai walanae","makassar","TK","R2","R4","-5.1477926","119.4238128"
"Friday","2018","3","11","Evening","parumpa","biringkanaya","TL","R2","NOV","-5.117091","119.5096487"
"Sunday","2018","3","13","Morning","pettarani","rappocini","TL","R2","R2","-5.1510383","119.4374766"
"Tuesday","2018","3","13","Afternoon","waduk tunggu pampang","manggala","TL","R2","R2","-5.16941925","119.46930765543"
"Tuesday","2018","3","13","Evening","jenderal sudirman","ujung pandang","TL","R2","R2","-5.1345222","119.4137962"
"Tuesday","2018","3","6","Afternoon","andi mappanyukki","mariso","TL","R2","NOV","-5.1521162","119.4147322"
"Tuesday","2018","3","12","Night","perintis kemerdekaan","tamalanrea","T","R2","NOV","-5.1402715","119.4832943739"
"Monday","2018","3","13","Morning","insinyur sutami","biringkanaya","T","R2","NOV","-5.0762253","119.515201"
"Tuesday","2018","2","28","Afternoon","perintis kemerdekaan","biringkanaya","T","R2","NOV","-5.117784","119.5110136"
"Wednesday","2018","3","11","Night","sawerigading","ujung pandang","TK","R4","R4","-5.1408703","119.4127661"
"Sunday","2018","3","13","Afternoon","tamalanrea raya","tamalanrea","T","R2","NOV","-5.1358197","119.5070307"
"Tuesday","2018","3","14","Afternoon","manunggal","tamalate","TL","R2","NOV","-5.1694219","119.4055125"
"Wednesday","2018","3","12","Afternoon","urip sumuharjo","panakkukang","T","R2","NOV","-5.1348243","119.4316818"
"Monday","2018","3","14","Night","insinyur sutami","tamalanrea","T","R2","NOV","-5.085731","119.4904613"
"Wednesday","2018","3","14","Night","urip sumuharjo","panakkukang","T","R2","NOV","-5.1348243","119.4316818"
"Wednesday","2018","3","15","Morning","manuruki raya","tamalate","T","B2","NOV","-5.1767173","119.4289629"
"Thursday","2018","3","16","Evening","urip sumuharjo","panakkukang","TM","R2","NOV","-5.1348243","119.4316818"
"Friday","2018","3","18","Evening","malengkeri","tamalate","TK","R4","R2","-5.1875239","119.4339559"
"Sunday","2018","3","16","Afternoon","veteran selatan","makassar","TL","R4","R2","-5.1671547","119.419923"
"Friday","2018","3","17","Evening","manunggal","tamalate","TK","R2","R2","-5.1694219","119.4055125"
"Saturday","2018","3","17","Afternoon","sultan alauddin","tamalate","TL","R2","NOV","-5.1682367","119.4209823"
"Saturday","2018","3","16","Afternoon","boulevard","panakkukang","TK","R2","R2","-5.1557546","119.4411023"
"Friday","2018","3","17","Night","manuruki raya","tamalate","TK","R2","R2","-5.1767173","119.4289629"
"Saturday","2018","3","15","Night","cendrawasih","mamajang","OC","R2","NOV","-5.167086","119.4118044"
"Thursday","2018","3","17","Morning","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Saturday","2018","3","17","Evening","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Saturday","2018","3","8","Night","perintis kemerdekaan","tamalanrea","TL","R4","R2","-5.1402715","119.4832943739"
"Thursday","2018","3","16","Afternoon","insinyur sutami","tamalanrea","TK","TR","R4","-5.085731","119.4904613"
"Friday","2018","3","19","Morning","pettarani","rappocini","OC","TR","NOV","-5.1510383","119.4374766"
"Monday","2018","3","18","Morning","tol reformasi","tallo","TK","TR","R4","-5.1105854","119.4355002"
"Sunday","2018","3","19","Evening","toddopuli v","panakkukang","TL","R2","R2","-5.1626055","119.4476516"
"Monday","2018","3","17","Morning","toddopuli timur","panakkukang","TL","R2","R2","-5.1619436","119.4574242"
"Saturday","2018","3","10","Morning","haji kalla","panakkukang","OC","R2","NOV","-5.1399514","119.4581721"
"Saturday","2018","3","18","Evening","hartaco indah","tamalate","TM","R2","NOV","-5.1872923","119.4200633"
"Sunday","2018","3","19","Afternoon","insinyur sutami","tamalanrea","TL","R2","R2","-5.085731","119.4904613"
"Monday","2018","3","20","Afternoon","perintis kemerdekaan","biringkanaya","TL","R4","R2","-5.117784","119.5110136"
"Tuesday","2018","3","19","Morning","paccerakkang","biringkanaya","TL","R2","R2","-5.1239434","119.5224673"
"Monday","2018","3","19","Evening","arief rate","ujung pandang","TK","R2","R4","-5.14495","119.4125725"
"Monday","2018","3","20","Afternoon","toddopuli x","panakkukang","TL","R2","R2","-5.1619436","119.4574242"
"Tuesday","2018","3","14","Morning","tamalanrea jaya","tamalanrea","TK","R4","R2","-5.1316252","119.5005222"
"Wednesday","2018","3","21","Evening","pettarani","rappocini","OC","R2","NOV","-5.1510383","119.4374766"
"Wednesday","2018","3","21","Afternoon","veteran selatan","makassar","TL","R2","R2","-5.1671547","119.419923"
"Wednesday","2018","3","17","Afternoon","daeng tata raya","tamalate","TL","R2","R2","-5.1850019","119.423432"
"Saturday","2018","3","20","Morning","sultan alauddin","rappocini","OC","R2","NOV","-5.176566","119.4363938"
"Tuesday","2018","3","21","Morning","pettarani","panakkukang","TK","R2","R4","-5.1487126","119.4380057"
"Wednesday","2018","3","20","Morning","pengayoman","panakkukang","TK","R4","R2","-5.1592732","119.4466246"
"Tuesday","2018","3","15","Afternoon","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Thursday","2018","3","21","Evening","daeng tata raya iii","tamalate","OC","R2","NOV","-5.1850019","119.423432"
"Wednesday","2018","3","19","Morning","pettarani","panakkukang","TM","R2","NOV","-5.1487126","119.4380057"
"Monday","2018","3","22","Afternoon","aroepala","rappocini","TK","R2","R4","-5.1724693","119.4530673"
"Thursday","2018","3","19","Morning","sultan alauddin","rappocini","TL","TR","R4","-5.176566","119.4363938"
"Monday","2018","3","21","Afternoon","sunu","tallo","TK","R2","R2","-5.1247334","119.4296097"
"Wednesday","2018","3","16","Morning","nipa nipa","manggala","TL","R2","R2","-5.1624042","119.5001015"
"Friday","2018","3","24","Afternoon","pettarani","rappocini","TK","R4","R4","-5.1510383","119.4374766"
"Saturday","2018","3","24","Night","barawaja","panakkukang","TK","R2","R2","-5.1357031","119.4402319"
"Saturday","2018","3","24","Night","pettarani","rappocini","TK","R2","R4","-5.1510383","119.4374766"
"Saturday","2018","3","21","Night","aroepala","rappocini","TK","R4","R4","-5.1724693","119.4530673"
"Wednesday","2018","3","23","Night","raya telkomas","biringkanaya","OC","R2","NOV","-5.127321","119.5100393"
"Friday","2018","3","23","Afternoon","perintis kemerdekaan","biringkanaya","TK","R4","R4","-5.117784","119.5110136"
"Friday","2018","3","12","Evening","pajaiang","biringkanaya","TK","R4","R4","-5.1048027","119.5252166"
"Monday","2018","3","24","Morning","toddopuli","panakkukang","TL","R2","R2","-5.1626055","119.4476516"
"Saturday","2018","3","23","Morning","antang raya","manggala","OC","R2","NOV","-5.1602384","119.4774127"
"Friday","2018","3","22","Morning","pettarani","rappocini","TL","R4","R2","-5.1510383","119.4374766"
"Thursday","2018","3","24","Afternoon","metro tanjung bunga","tamalate","TK","R4","R4","-5.1661576","119.3917443"
"Saturday","2018","3","25","Morning","mesjid raya","bontoala","TL","R2","R2","-5.1333841","119.4274196"
"Sunday","2018","3","25","Morning","btn gardenia","panakkukang","OC","R2","NOV","-5.1446203","119.4509624"
"Sunday","2018","3","25","Afternoon","batua raya","manggala","OC","R2","NOV","-5.1601382","119.4595133"
"Sunday","2018","3","23","Night","jenderal sudirman","ujung pandang","TL","R4","R2","-5.1345222","119.4137962"
"Friday","2018","3","22","Night","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Thursday","2018","3","24","Night","perintis kemerdekaan","tamalanrea","TM","R2","NOV","-5.1402715","119.4832943739"
"Saturday","2018","3","26","Night","sam ratulangi","mamajang","OC","R2","NOV","-5.1545939","119.4163683"
"Monday","2018","2","14","Morning","cendrawasih","mamajang","TK","R2","R3","-5.167086","119.4118044"
"Wednesday","2018","3","27","Morning","tol reformasi","ujung tanah","TK","R4","R4","-5.1141963","119.4232751"
"Tuesday","2018","3","26","Night","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Monday","2018","3","27","Night","urip sumuharjo","makassar","TM","R2","NOV","-5.1348243","119.4316818"
"Tuesday","2018","3","26","Afternoon","perintis kemerdekaan 10","tamalanrea","TK","R2","R4","-5.1322923","119.4983738"
"Monday","2018","3","26","Afternoon","cendrawasih","mariso","TK","R2","R2","-5.155219","119.4137008"
"Monday","2018","3","28","Evening","andi mangerangi","tamalate","OC","R2","NOV","-5.16894","119.4185142"
"Wednesday","2018","3","30","Morning","insinyur sutami","tamalanrea","TK","R2","TR","-5.085731","119.4904613"
"Friday","2018","3","28","Night","cendrawasih","mariso","TK","R2","R2","-5.155219","119.4137008"
"Wednesday","2018","3","30","Night","nipa nipa","manggala","OC","R2","NOV","-5.1624042","119.5001015"
"Friday","2018","3","30","Evening","puri raya","manggala","TK","R4","R2","-5.169771","119.4641834"
"Friday","2018","3","31","Evening","andi mappaodang","tamalate","TM","R2","NOV","-5.1732205","119.4158686"
"Saturday","2018","4","1","Night","boulevard","panakkukang","TM","R2","NOV","-5.1557546","119.4411023"
"Sunday","2018","3","31","Night","ujung","bontoala","TK","R2","R2","-5.1224488","119.4185"
"Saturday","2018","4","1","Afternoon","batara bira","biringkanaya","TM","R2","NOV","-5.0884975","119.5063692"
"Sunday","2018","4","1","Night","jenderal ahmad yani","ujung pandang","TK","R2","R4","-5.1329527","119.4103466"
"Sunday","2018","3","31","Afternoon","pettarani","rappocini","TL","R4","R4","-5.1510383","119.4374766"
"Saturday","2018","4","1","Afternoon","sungai limboto","ujung pandang","TL","R2","NOV","-5.1422741","119.4193335"
"Sunday","2018","3","29","Evening","pate'ne","biringkanaya","TK","R2","R2","-5.0694202","119.5173602"
"Thursday","2018","3","29","Morning","insinyur sutami","biringkanaya","OC","R2","NOV","-5.0762253","119.515201"
"Thursday","2018","3","30","Evening","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Friday","2018","4","1","Morning","perintis kemerdekaan","tamalanrea","TK","R2","R4","-5.1402715","119.4832943739"
"Sunday","2018","4","1","Evening","gn. latimojong","makassar","TL","R2","R2","-5.1342049","119.4196956"
"Sunday","2018","4","2","Afternoon","veteran selatan","makassar","OC","R2","NOV","-5.1671547","119.419923"
"Monday","2018","4","2","Evening","jenderal sudirman","ujung pandang","TK","R2","R4","-5.1345222","119.4137962"
"Monday","2018","4","3","Afternoon","pettarani","panakkukang","TL","R2","R2","-5.1487126","119.4380057"
"Tuesday","2018","3","27","Morning","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Tuesday","2018","4","3","Afternoon","letjen hertasning","panakkukang","TK","R2","R4","-5.1625545","119.4430925"
"Tuesday","2018","1","10","Night","muh. tahir","tamalate","OC","R2","NOV","-5.1755446","119.4173674"
"Wednesday","2018","2","16","Morning","mesjid raya","bontoala","TL","R2","R2","-5.1333841","119.4274196"
"Friday","2018","4","2","Night","mesjid raya","bontoala","OC","R2","NOV","-5.1333841","119.4274196"
"Monday","2018","4","4","Evening","pajaiang","biringkanaya","OC","R2","NOV","-5.1048027","119.5252166"
"Wednesday","2018","4","4","Morning","perintis kemerdekaan","tamalanrea","TM","R2","NOV","-5.1402715","119.4832943739"
"Wednesday","2018","4","4","Evening","batua raya","panakkukang","OC","R2","NOV","-5.1496211","119.4605657"
"Wednesday","2018","3","23","Morning","tidung ix","rappocini","TL","R2","R2","-5.1757735","119.4500722"
"Friday","2018","4","1","Morning","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Sunday","2018","4","4","Afternoon","gunung bawakaraeng","makassar","TK","R2","R2","-5.1348657","119.4243319"
"Wednesday","2018","4","2","Afternoon","andi mappanyukki","mariso","TK","R2","R2","-5.1521162","119.4147322"
"Monday","2018","4","5","Morning","kancil tengah","mamajang","TL","R4","R4","-5.1591874","119.4176029"
"Thursday","2018","4","5","Morning","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Thursday","2018","4","2","Morning","banta bantaeng","rappocini","TL","R2","NOV","-5.1595024","119.4238876"
"Monday","2018","4","1","Night","boulevard","panakkukang","TL","R4","R2","-5.1557546","119.4411023"
"Sunday","2018","4","6","Morning","pettarani","rappocini","TL","R2","R2","-5.1510383","119.4374766"
"Friday","2018","4","5","Afternoon","tinumbu","bontoala","TK","R2","Rro","-5.1195488","119.4206733"
"Thursday","2018","4","6","Morning","perintis kemerdekaan","tamalanrea","TK","R2","R4","-5.1402715","119.4832943739"
"Friday","2018","4","8","Morning","perintis kemerdekaan","biringkanaya","T","R2","NOV","-5.117784","119.5110136"
"Sunday","2018","4","7","Afternoon","perintis kemerdekaan","tamalanrea","TK","R2","R2","-5.1402715","119.4832943739"
"Saturday","2018","4","7","Afternoon","goa ria","biringkanaya","TL","R2","R2","-5.0810812","119.5253813"
"Saturday","2018","4","7","Evening","perintis kemerdekaan","tamalanrea","TK","R4","R2","-5.1402715","119.4832943739"
"Saturday","2018","4","6","Afternoon","tidung vii","rappocini","TK","R4","R2","-5.1741188","119.4477554"
"Friday","2018","4","7","Morning","tol reformasi","tallo","TL","R4","NOV","-5.1105854","119.4355002"
"Saturday","2018","4","7","Afternoon","sultan alauddin","tamalate","TK","R4","B2","-5.1682367","119.4209823"
"Saturday","2018","4","8","Afternoon","metro tanjung bunga","mariso","OC","R2","NOV","-5.1523252","119.4054678"
"Sunday","2018","4","6","Night","inspeksi kanal","manggala","TK","R2","R2","-5.1656385","119.466649"
"Friday","2018","4","7","Afternoon","haji bau","ujung pandang","TK","R2","R4","-5.1484105","119.414444"
"Saturday","2018","4","8","Night","gn. latimojong","makassar","TK","R4","R2","-5.1342049","119.4196956"
"Sunday","2018","4","9","Evening","waduk tunggu pampang","manggala","OC","R2","NOV","-5.16941925","119.46930765543"
"Monday","2018","4","2","Morning","insinyur sutami","tamalanrea","OC","R2","NOV","-5.085731","119.4904613"
"Monday","2018","3","30","Afternoon","pettarani","panakkukang","OC","R2","NOV","-5.1487126","119.4380057"
"Friday","2018","4","9","Evening","metro tanjung bunga","tamalate","TK","R2","R4","-5.1661576","119.3917443"
"Monday","2018","4","10","Morning","insinyur sutami","biringkanaya","OC","R2","NOV","-5.0762253","119.515201"
"Tuesday","2018","4","10","Afternoon","perintis kemerdekaan","biringkanaya","TM","R2","NOV","-5.117784","119.5110136"
"Tuesday","2018","4","8","Afternoon","urip sumuharjo","bontoala","OC","R2","NOV","-5.1348243","119.4316818"
"Sunday","2018","4","10","Night","letjen hertasning","panakkukang","TL","R4","R2","-5.1625545","119.4430925"
